,Dataset,Model,Scenario,Variant,Metric,File Name,size_bytes,last_modified,Grid Info,Year
11850,NEX-GDDP-CMIP6,CESM2-WACCM,ssp585,r3i1p1f1,huss,huss_day_CESM2-WACCM_ssp585_r3i1p1f1_gn_2088.nc,311918450,2022-09-19T23:38:58+00:00,gn,2088
11851,NEX-GDDP-CMIP6,CESM2-WACCM,ssp585,r3i1p1f1,huss,huss_day_CESM2-WACCM_ssp585_r3i1p1f1_gn_2089.nc,311893754,2022-09-19T23:39:01+00:00,gn,2089
11852,NEX-GDDP-CMIP6,CESM2-WACCM,ssp585,r3i1p1f1,huss,huss_day_CESM2-WACCM_ssp585_r3i1p1f1_gn_2090.nc,311969418,2022-09-19T23:39:01+00:00,gn,2090
11853,NEX-GDDP-CMIP6,CESM2-WACCM,ssp585,r3i1p1f1,huss,huss_day_CESM2-WACCM_ssp585_r3i1p1f1_gn_2091.nc,311850552,2022-09-19T23:39:07+00:00,gn,2091
11854,NEX-GDDP-CMIP6,CESM2-WACCM,ssp585,r3i1p1f1,huss,huss_day_CESM2-WACCM_ssp585_r3i1p1f1_gn_2092.nc,311761738,2022-09-19T23:39:11+00:00,gn,2092
11855,NEX-GDDP-CMIP6,CESM2-WACCM,ssp585,r3i1p1f1,huss,huss_day_CESM2-WACCM_ssp585_r3i1p1f1_gn_2093.nc,311825369,2022-09-19T23:39:12+00:00,gn,2093
11856,NEX-GDDP-CMIP6,CESM2-WACCM,ssp585,r3i1p1f1,huss,huss_day_CESM2-WACCM_ssp585_r3i1p1f1_gn_2094.nc,311869609,2022-09-19T23:39:14+00:00,gn,2094
11857,NEX-GDDP-CMIP6,CESM2-WACCM,ssp585,r3i1p1f1,huss,huss_day_CESM2-WACCM_ssp585_r3i1p1f1_gn_2095.nc,311798512,2022-09-19T23:39:15+00:00,gn,2095
11858,NEX-GDDP-CMIP6,CESM2-WACCM,ssp585,r3i1p1f1,huss,huss_day_CESM2-WACCM_ssp585_r3i1p1f1_gn_2096.nc,311800957,2022-09-19T23:39:20+00:00,gn,2096
11859,NEX-GDDP-CMIP6,CESM2-WACCM,ssp585,r3i1p1f1,huss,huss_day_CESM2-WACCM_ssp585_r3i1p1f1_gn_2097.nc,311768261,2022-09-19T23:39:24+00:00,gn,2097
11860,NEX-GDDP-CMIP6,CESM2-WACCM,ssp585,r3i1p1f1,huss,huss_day_CESM2-WACCM_ssp585_r3i1p1f1_gn_2098.nc,311633132,2022-09-19T23:39:26+00:00,gn,2098
11861,NEX-GDDP-CMIP6,CESM2-WACCM,ssp585,r3i1p1f1,huss,huss_day_CESM2-WACCM_ssp585_r3i1p1f1_gn_2099.nc,311665279,2022-09-19T23:39:28+00:00,gn,2099
11862,NEX-GDDP-CMIP6,CESM2-WACCM,ssp585,r3i1p1f1,huss,huss_day_CESM2-WACCM_ssp585_r3i1p1f1_gn_2100.nc,311680537,2022-09-19T23:39:29+00:00,gn,2100
11863,NEX-GDDP-CMIP6,CESM2-WACCM,ssp585,r3i1p1f1,pr,pr_day_CESM2-WACCM_ssp585_r3i1p1f1_gn_2015_v1.1.nc,195628384,2024-03-26T17:47:42+00:00,gn,2015
11864,NEX-GDDP-CMIP6,CESM2-WACCM,ssp585,r3i1p1f1,pr,pr_day_CESM2-WACCM_ssp585_r3i1p1f1_gn_2016_v1.1.nc,194144565,2024-03-26T17:47:47+00:00,gn,2016
11865,NEX-GDDP-CMIP6,CESM2-WACCM,ssp585,r3i1p1f1,pr,pr_day_CESM2-WACCM_ssp585_r3i1p1f1_gn_2017_v1.1.nc,196057309,2024-03-26T17:47:51+00:00,gn,2017
11866,NEX-GDDP-CMIP6,CESM2-WACCM,ssp585,r3i1p1f1,pr,pr_day_CESM2-WACCM_ssp585_r3i1p1f1_gn_2018_v1.1.nc,194334021,2024-03-26T17:47:51+00:00,gn,2018
11867,NEX-GDDP-CMIP6,CESM2-WACCM,ssp585,r3i1p1f1,pr,pr_day_CESM2-WACCM_ssp585_r3i1p1f1_gn_2019_v1.1.nc,193644326,2024-03-26T17:47:51+00:00,gn,2019
11868,NEX-GDDP-CMIP6,CESM2-WACCM,ssp585,r3i1p1f1,pr,pr_day_CESM2-WACCM_ssp585_r3i1p1f1_gn_2020_v1.1.nc,195316640,2024-03-26T17:47:51+00:00,gn,2020
11869,NEX-GDDP-CMIP6,CESM2-WACCM,ssp585,r3i1p1f1,pr,pr_day_CESM2-WACCM_ssp585_r3i1p1f1_gn_2021_v1.1.nc,195658769,2024-03-26T17:47:56+00:00,gn,2021
11870,NEX-GDDP-CMIP6,CESM2-WACCM,ssp585,r3i1p1f1,pr,pr_day_CESM2-WACCM_ssp585_r3i1p1f1_gn_2022_v1.1.nc,197017345,2024-03-26T17:48:00+00:00,gn,2022
11871,NEX-GDDP-CMIP6,CESM2-WACCM,ssp585,r3i1p1f1,pr,pr_day_CESM2-WACCM_ssp585_r3i1p1f1_gn_2023_v1.1.nc,194675836,2024-03-26T17:48:00+00:00,gn,2023
11872,NEX-GDDP-CMIP6,CESM2-WACCM,ssp585,r3i1p1f1,pr,pr_day_CESM2-WACCM_ssp585_r3i1p1f1_gn_2024_v1.1.nc,194175602,2024-03-26T17:48:01+00:00,gn,2024
11873,NEX-GDDP-CMIP6,CESM2-WACCM,ssp585,r3i1p1f1,pr,pr_day_CESM2-WACCM_ssp585_r3i1p1f1_gn_2025_v1.1.nc,195885389,2024-03-26T17:48:01+00:00,gn,2025
11874,NEX-GDDP-CMIP6,CESM2-WACCM,ssp585,r3i1p1f1,pr,pr_day_CESM2-WACCM_ssp585_r3i1p1f1_gn_2026_v1.1.nc,196637150,2024-03-26T17:48:09+00:00,gn,2026
11875,NEX-GDDP-CMIP6,CESM2-WACCM,ssp585,r3i1p1f1,pr,pr_day_CESM2-WACCM_ssp585_r3i1p1f1_gn_2027_v1.1.nc,195770021,2024-03-26T17:48:15+00:00,gn,2027
11876,NEX-GDDP-CMIP6,CESM2-WACCM,ssp585,r3i1p1f1,pr,pr_day_CESM2-WACCM_ssp585_r3i1p1f1_gn_2028_v1.1.nc,194691230,2024-03-26T17:48:15+00:00,gn,2028
11877,NEX-GDDP-CMIP6,CESM2-WACCM,ssp585,r3i1p1f1,pr,pr_day_CESM2-WACCM_ssp585_r3i1p1f1_gn_2029_v1.1.nc,195671257,2024-03-26T17:48:16+00:00,gn,2029
11878,NEX-GDDP-CMIP6,CESM2-WACCM,ssp585,r3i1p1f1,pr,pr_day_CESM2-WACCM_ssp585_r3i1p1f1_gn_2030_v1.1.nc,195348270,2024-03-26T17:48:16+00:00,gn,2030
11879,NEX-GDDP-CMIP6,CESM2-WACCM,ssp585,r3i1p1f1,pr,pr_day_CESM2-WACCM_ssp585_r3i1p1f1_gn_2031_v1.1.nc,195620149,2024-03-26T17:48:26+00:00,gn,2031
11880,NEX-GDDP-CMIP6,CESM2-WACCM,ssp585,r3i1p1f1,pr,pr_day_CESM2-WACCM_ssp585_r3i1p1f1_gn_2032_v1.1.nc,195242457,2024-03-26T17:48:33+00:00,gn,2032
11881,NEX-GDDP-CMIP6,CESM2-WACCM,ssp585,r3i1p1f1,pr,pr_day_CESM2-WACCM_ssp585_r3i1p1f1_gn_2033_v1.1.nc,196791401,2024-03-26T17:48:33+00:00,gn,2033
11882,NEX-GDDP-CMIP6,CESM2-WACCM,ssp585,r3i1p1f1,pr,pr_day_CESM2-WACCM_ssp585_r3i1p1f1_gn_2034_v1.1.nc,196516805,2024-03-26T17:48:34+00:00,gn,2034
11883,NEX-GDDP-CMIP6,CESM2-WACCM,ssp585,r3i1p1f1,pr,pr_day_CESM2-WACCM_ssp585_r3i1p1f1_gn_2035_v1.1.nc,195523933,2024-03-26T17:48:34+00:00,gn,2035
11884,NEX-GDDP-CMIP6,CESM2-WACCM,ssp585,r3i1p1f1,pr,pr_day_CESM2-WACCM_ssp585_r3i1p1f1_gn_2036_v1.1.nc,194731070,2024-03-26T17:48:40+00:00,gn,2036
11885,NEX-GDDP-CMIP6,CESM2-WACCM,ssp585,r3i1p1f1,pr,pr_day_CESM2-WACCM_ssp585_r3i1p1f1_gn_2037_v1.1.nc,192486698,2024-03-26T17:48:44+00:00,gn,2037
11886,NEX-GDDP-CMIP6,CESM2-WACCM,ssp585,r3i1p1f1,pr,pr_day_CESM2-WACCM_ssp585_r3i1p1f1_gn_2038_v1.1.nc,194575876,2024-03-26T17:48:44+00:00,gn,2038
11887,NEX-GDDP-CMIP6,CESM2-WACCM,ssp585,r3i1p1f1,pr,pr_day_CESM2-WACCM_ssp585_r3i1p1f1_gn_2039_v1.1.nc,194766102,2024-03-26T17:48:45+00:00,gn,2039
11888,NEX-GDDP-CMIP6,CESM2-WACCM,ssp585,r3i1p1f1,pr,pr_day_CESM2-WACCM_ssp585_r3i1p1f1_gn_2040_v1.1.nc,192197312,2024-03-26T17:48:45+00:00,gn,2040
11889,NEX-GDDP-CMIP6,CESM2-WACCM,ssp585,r3i1p1f1,pr,pr_day_CESM2-WACCM_ssp585_r3i1p1f1_gn_2041_v1.1.nc,196057828,2024-03-26T17:48:51+00:00,gn,2041
11890,NEX-GDDP-CMIP6,CESM2-WACCM,ssp585,r3i1p1f1,pr,pr_day_CESM2-WACCM_ssp585_r3i1p1f1_gn_2042_v1.1.nc,195068203,2024-03-26T17:48:55+00:00,gn,2042
11891,NEX-GDDP-CMIP6,CESM2-WACCM,ssp585,r3i1p1f1,pr,pr_day_CESM2-WACCM_ssp585_r3i1p1f1_gn_2043_v1.1.nc,195654657,2024-03-26T17:48:55+00:00,gn,2043
11892,NEX-GDDP-CMIP6,CESM2-WACCM,ssp585,r3i1p1f1,pr,pr_day_CESM2-WACCM_ssp585_r3i1p1f1_gn_2044_v1.1.nc,196305483,2024-03-26T17:48:56+00:00,gn,2044
11893,NEX-GDDP-CMIP6,CESM2-WACCM,ssp585,r3i1p1f1,pr,pr_day_CESM2-WACCM_ssp585_r3i1p1f1_gn_2045_v1.1.nc,192924105,2024-03-26T17:48:56+00:00,gn,2045
11894,NEX-GDDP-CMIP6,CESM2-WACCM,ssp585,r3i1p1f1,pr,pr_day_CESM2-WACCM_ssp585_r3i1p1f1_gn_2046_v1.1.nc,194530381,2024-03-26T17:49:01+00:00,gn,2046
11895,NEX-GDDP-CMIP6,CESM2-WACCM,ssp585,r3i1p1f1,pr,pr_day_CESM2-WACCM_ssp585_r3i1p1f1_gn_2047_v1.1.nc,196124874,2024-03-26T17:49:05+00:00,gn,2047
11896,NEX-GDDP-CMIP6,CESM2-WACCM,ssp585,r3i1p1f1,pr,pr_day_CESM2-WACCM_ssp585_r3i1p1f1_gn_2048_v1.1.nc,197598933,2024-03-26T17:49:06+00:00,gn,2048
11897,NEX-GDDP-CMIP6,CESM2-WACCM,ssp585,r3i1p1f1,pr,pr_day_CESM2-WACCM_ssp585_r3i1p1f1_gn_2049_v1.1.nc,194504131,2024-03-26T17:49:06+00:00,gn,2049
11898,NEX-GDDP-CMIP6,CESM2-WACCM,ssp585,r3i1p1f1,pr,pr_day_CESM2-WACCM_ssp585_r3i1p1f1_gn_2050_v1.1.nc,194275826,2024-03-26T17:49:06+00:00,gn,2050
11899,NEX-GDDP-CMIP6,CESM2-WACCM,ssp585,r3i1p1f1,pr,pr_day_CESM2-WACCM_ssp585_r3i1p1f1_gn_2051_v1.1.nc,191474803,2024-03-26T17:49:11+00:00,gn,2051
11900,NEX-GDDP-CMIP6,CESM2-WACCM,ssp585,r3i1p1f1,pr,pr_day_CESM2-WACCM_ssp585_r3i1p1f1_gn_2052_v1.1.nc,194316737,2024-03-26T17:49:15+00:00,gn,2052
11901,NEX-GDDP-CMIP6,CESM2-WACCM,ssp585,r3i1p1f1,pr,pr_day_CESM2-WACCM_ssp585_r3i1p1f1_gn_2053_v1.1.nc,193768818,2024-03-26T17:49:15+00:00,gn,2053
11902,NEX-GDDP-CMIP6,CESM2-WACCM,ssp585,r3i1p1f1,pr,pr_day_CESM2-WACCM_ssp585_r3i1p1f1_gn_2054_v1.1.nc,195796542,2024-03-26T17:49:15+00:00,gn,2054
11903,NEX-GDDP-CMIP6,CESM2-WACCM,ssp585,r3i1p1f1,pr,pr_day_CESM2-WACCM_ssp585_r3i1p1f1_gn_2055_v1.1.nc,194734893,2024-03-26T17:49:16+00:00,gn,2055
11904,NEX-GDDP-CMIP6,CESM2-WACCM,ssp585,r3i1p1f1,pr,pr_day_CESM2-WACCM_ssp585_r3i1p1f1_gn_2056_v1.1.nc,196995136,2024-03-26T17:49:21+00:00,gn,2056
11905,NEX-GDDP-CMIP6,CESM2-WACCM,ssp585,r3i1p1f1,pr,pr_day_CESM2-WACCM_ssp585_r3i1p1f1_gn_2057_v1.1.nc,193509675,2024-03-26T17:49:25+00:00,gn,2057
11906,NEX-GDDP-CMIP6,CESM2-WACCM,ssp585,r3i1p1f1,pr,pr_day_CESM2-WACCM_ssp585_r3i1p1f1_gn_2058_v1.1.nc,192958056,2024-03-26T17:49:25+00:00,gn,2058
11907,NEX-GDDP-CMIP6,CESM2-WACCM,ssp585,r3i1p1f1,pr,pr_day_CESM2-WACCM_ssp585_r3i1p1f1_gn_2059_v1.1.nc,194720207,2024-03-26T17:49:25+00:00,gn,2059
11908,NEX-GDDP-CMIP6,CESM2-WACCM,ssp585,r3i1p1f1,pr,pr_day_CESM2-WACCM_ssp585_r3i1p1f1_gn_2060_v1.1.nc,193482201,2024-03-26T17:49:25+00:00,gn,2060
11909,NEX-GDDP-CMIP6,CESM2-WACCM,ssp585,r3i1p1f1,pr,pr_day_CESM2-WACCM_ssp585_r3i1p1f1_gn_2061_v1.1.nc,194012335,2024-03-26T17:49:29+00:00,gn,2061
11910,NEX-GDDP-CMIP6,CESM2-WACCM,ssp585,r3i1p1f1,pr,pr_day_CESM2-WACCM_ssp585_r3i1p1f1_gn_2062_v1.1.nc,193295966,2024-03-26T17:49:34+00:00,gn,2062
11911,NEX-GDDP-CMIP6,CESM2-WACCM,ssp585,r3i1p1f1,pr,pr_day_CESM2-WACCM_ssp585_r3i1p1f1_gn_2063_v1.1.nc,193469387,2024-03-26T17:49:34+00:00,gn,2063
11912,NEX-GDDP-CMIP6,CESM2-WACCM,ssp585,r3i1p1f1,pr,pr_day_CESM2-WACCM_ssp585_r3i1p1f1_gn_2064_v1.1.nc,194742841,2024-03-26T17:49:35+00:00,gn,2064
11913,NEX-GDDP-CMIP6,CESM2-WACCM,ssp585,r3i1p1f1,pr,pr_day_CESM2-WACCM_ssp585_r3i1p1f1_gn_2065_v1.1.nc,193488855,2024-03-26T17:49:35+00:00,gn,2065
11914,NEX-GDDP-CMIP6,CESM2-WACCM,ssp585,r3i1p1f1,pr,pr_day_CESM2-WACCM_ssp585_r3i1p1f1_gn_2066_v1.1.nc,194714389,2024-03-26T17:49:44+00:00,gn,2066
11915,NEX-GDDP-CMIP6,CESM2-WACCM,ssp585,r3i1p1f1,pr,pr_day_CESM2-WACCM_ssp585_r3i1p1f1_gn_2067_v1.1.nc,191693055,2024-03-26T17:49:48+00:00,gn,2067
11916,NEX-GDDP-CMIP6,CESM2-WACCM,ssp585,r3i1p1f1,pr,pr_day_CESM2-WACCM_ssp585_r3i1p1f1_gn_2068_v1.1.nc,194307448,2024-03-26T17:49:48+00:00,gn,2068
11917,NEX-GDDP-CMIP6,CESM2-WACCM,ssp585,r3i1p1f1,pr,pr_day_CESM2-WACCM_ssp585_r3i1p1f1_gn_2069_v1.1.nc,192635885,2024-03-26T17:49:48+00:00,gn,2069
11918,NEX-GDDP-CMIP6,CESM2-WACCM,ssp585,r3i1p1f1,pr,pr_day_CESM2-WACCM_ssp585_r3i1p1f1_gn_2070_v1.1.nc,195178861,2024-03-26T17:49:48+00:00,gn,2070
11919,NEX-GDDP-CMIP6,CESM2-WACCM,ssp585,r3i1p1f1,pr,pr_day_CESM2-WACCM_ssp585_r3i1p1f1_gn_2071_v1.1.nc,194459681,2024-03-26T17:49:53+00:00,gn,2071
11920,NEX-GDDP-CMIP6,CESM2-WACCM,ssp585,r3i1p1f1,pr,pr_day_CESM2-WACCM_ssp585_r3i1p1f1_gn_2072_v1.1.nc,192279739,2024-03-26T17:49:56+00:00,gn,2072
11921,NEX-GDDP-CMIP6,CESM2-WACCM,ssp585,r3i1p1f1,pr,pr_day_CESM2-WACCM_ssp585_r3i1p1f1_gn_2073_v1.1.nc,193338525,2024-03-26T17:49:56+00:00,gn,2073
11922,NEX-GDDP-CMIP6,CESM2-WACCM,ssp585,r3i1p1f1,pr,pr_day_CESM2-WACCM_ssp585_r3i1p1f1_gn_2074_v1.1.nc,190898132,2024-03-26T17:49:57+00:00,gn,2074
11923,NEX-GDDP-CMIP6,CESM2-WACCM,ssp585,r3i1p1f1,pr,pr_day_CESM2-WACCM_ssp585_r3i1p1f1_gn_2075_v1.1.nc,193404082,2024-03-26T17:49:57+00:00,gn,2075
11924,NEX-GDDP-CMIP6,CESM2-WACCM,ssp585,r3i1p1f1,pr,pr_day_CESM2-WACCM_ssp585_r3i1p1f1_gn_2076_v1.1.nc,195966203,2024-03-26T17:50:02+00:00,gn,2076
11925,NEX-GDDP-CMIP6,CESM2-WACCM,ssp585,r3i1p1f1,pr,pr_day_CESM2-WACCM_ssp585_r3i1p1f1_gn_2077_v1.1.nc,193147215,2024-03-26T17:50:06+00:00,gn,2077
11926,NEX-GDDP-CMIP6,CESM2-WACCM,ssp585,r3i1p1f1,pr,pr_day_CESM2-WACCM_ssp585_r3i1p1f1_gn_2078_v1.1.nc,193605905,2024-03-26T17:50:07+00:00,gn,2078
11927,NEX-GDDP-CMIP6,CESM2-WACCM,ssp585,r3i1p1f1,pr,pr_day_CESM2-WACCM_ssp585_r3i1p1f1_gn_2079_v1.1.nc,191594198,2024-03-26T17:50:07+00:00,gn,2079
11928,NEX-GDDP-CMIP6,CESM2-WACCM,ssp585,r3i1p1f1,pr,pr_day_CESM2-WACCM_ssp585_r3i1p1f1_gn_2080_v1.1.nc,195004915,2024-03-26T17:50:08+00:00,gn,2080
11929,NEX-GDDP-CMIP6,CESM2-WACCM,ssp585,r3i1p1f1,pr,pr_day_CESM2-WACCM_ssp585_r3i1p1f1_gn_2081_v1.1.nc,191209669,2024-03-26T17:50:17+00:00,gn,2081
11930,NEX-GDDP-CMIP6,CESM2-WACCM,ssp585,r3i1p1f1,pr,pr_day_CESM2-WACCM_ssp585_r3i1p1f1_gn_2082_v1.1.nc,196198293,2024-03-26T17:50:22+00:00,gn,2082
11931,NEX-GDDP-CMIP6,CESM2-WACCM,ssp585,r3i1p1f1,pr,pr_day_CESM2-WACCM_ssp585_r3i1p1f1_gn_2083_v1.1.nc,192652701,2024-03-26T17:50:23+00:00,gn,2083
11932,NEX-GDDP-CMIP6,CESM2-WACCM,ssp585,r3i1p1f1,pr,pr_day_CESM2-WACCM_ssp585_r3i1p1f1_gn_2084_v1.1.nc,192865022,2024-03-26T17:50:23+00:00,gn,2084
11933,NEX-GDDP-CMIP6,CESM2-WACCM,ssp585,r3i1p1f1,pr,pr_day_CESM2-WACCM_ssp585_r3i1p1f1_gn_2085_v1.1.nc,195128958,2024-03-26T17:50:24+00:00,gn,2085
11934,NEX-GDDP-CMIP6,CESM2-WACCM,ssp585,r3i1p1f1,pr,pr_day_CESM2-WACCM_ssp585_r3i1p1f1_gn_2086_v1.1.nc,193932690,2024-03-26T17:50:28+00:00,gn,2086
11935,NEX-GDDP-CMIP6,CESM2-WACCM,ssp585,r3i1p1f1,pr,pr_day_CESM2-WACCM_ssp585_r3i1p1f1_gn_2087_v1.1.nc,192304763,2024-03-26T17:50:32+00:00,gn,2087
11936,NEX-GDDP-CMIP6,CESM2-WACCM,ssp585,r3i1p1f1,pr,pr_day_CESM2-WACCM_ssp585_r3i1p1f1_gn_2088_v1.1.nc,193361717,2024-03-26T17:50:32+00:00,gn,2088
11937,NEX-GDDP-CMIP6,CESM2-WACCM,ssp585,r3i1p1f1,pr,pr_day_CESM2-WACCM_ssp585_r3i1p1f1_gn_2089_v1.1.nc,195183556,2024-03-26T17:50:32+00:00,gn,2089
11938,NEX-GDDP-CMIP6,CESM2-WACCM,ssp585,r3i1p1f1,pr,pr_day_CESM2-WACCM_ssp585_r3i1p1f1_gn_2090_v1.1.nc,190197601,2024-03-26T17:50:33+00:00,gn,2090
11939,NEX-GDDP-CMIP6,CESM2-WACCM,ssp585,r3i1p1f1,pr,pr_day_CESM2-WACCM_ssp585_r3i1p1f1_gn_2091_v1.1.nc,195060570,2024-03-26T17:50:36+00:00,gn,2091
11940,NEX-GDDP-CMIP6,CESM2-WACCM,ssp585,r3i1p1f1,pr,pr_day_CESM2-WACCM_ssp585_r3i1p1f1_gn_2092_v1.1.nc,192345842,2024-03-26T17:50:41+00:00,gn,2092
11941,NEX-GDDP-CMIP6,CESM2-WACCM,ssp585,r3i1p1f1,pr,pr_day_CESM2-WACCM_ssp585_r3i1p1f1_gn_2093_v1.1.nc,195444202,2024-03-26T17:50:41+00:00,gn,2093
11942,NEX-GDDP-CMIP6,CESM2-WACCM,ssp585,r3i1p1f1,pr,pr_day_CESM2-WACCM_ssp585_r3i1p1f1_gn_2094_v1.1.nc,193898342,2024-03-26T17:50:41+00:00,gn,2094
11943,NEX-GDDP-CMIP6,CESM2-WACCM,ssp585,r3i1p1f1,pr,pr_day_CESM2-WACCM_ssp585_r3i1p1f1_gn_2095_v1.1.nc,193726353,2024-03-26T17:50:42+00:00,gn,2095
11944,NEX-GDDP-CMIP6,CESM2-WACCM,ssp585,r3i1p1f1,pr,pr_day_CESM2-WACCM_ssp585_r3i1p1f1_gn_2096_v1.1.nc,193709026,2024-03-26T17:50:46+00:00,gn,2096
11945,NEX-GDDP-CMIP6,CESM2-WACCM,ssp585,r3i1p1f1,pr,pr_day_CESM2-WACCM_ssp585_r3i1p1f1_gn_2097_v1.1.nc,192777331,2024-03-26T17:50:50+00:00,gn,2097
11946,NEX-GDDP-CMIP6,CESM2-WACCM,ssp585,r3i1p1f1,pr,pr_day_CESM2-WACCM_ssp585_r3i1p1f1_gn_2098_v1.1.nc,193465381,2024-03-26T17:50:50+00:00,gn,2098
11947,NEX-GDDP-CMIP6,CESM2-WACCM,ssp585,r3i1p1f1,pr,pr_day_CESM2-WACCM_ssp585_r3i1p1f1_gn_2099_v1.1.nc,192342519,2024-03-26T17:50:50+00:00,gn,2099
11948,NEX-GDDP-CMIP6,CESM2-WACCM,ssp585,r3i1p1f1,pr,pr_day_CESM2-WACCM_ssp585_r3i1p1f1_gn_2100_v1.1.nc,195390542,2024-03-26T17:50:51+00:00,gn,2100
11949,NEX-GDDP-CMIP6,CESM2-WACCM,ssp585,r3i1p1f1,rlds,rlds_day_CESM2-WACCM_ssp585_r3i1p1f1_gn_2015.nc,284665903,2022-09-19T23:41:37+00:00,gn,2015
11950,NEX-GDDP-CMIP6,CESM2-WACCM,ssp585,r3i1p1f1,rlds,rlds_day_CESM2-WACCM_ssp585_r3i1p1f1_gn_2016.nc,284745957,2022-09-19T23:41:37+00:00,gn,2016
11951,NEX-GDDP-CMIP6,CESM2-WACCM,ssp585,r3i1p1f1,rlds,rlds_day_CESM2-WACCM_ssp585_r3i1p1f1_gn_2017.nc,284659773,2022-09-19T23:41:37+00:00,gn,2017
11952,NEX-GDDP-CMIP6,CESM2-WACCM,ssp585,r3i1p1f1,rlds,rlds_day_CESM2-WACCM_ssp585_r3i1p1f1_gn_2018.nc,284798409,2022-09-19T23:41:37+00:00,gn,2018
11953,NEX-GDDP-CMIP6,CESM2-WACCM,ssp585,r3i1p1f1,rlds,rlds_day_CESM2-WACCM_ssp585_r3i1p1f1_gn_2019.nc,284684533,2022-09-19T23:41:40+00:00,gn,2019
11954,NEX-GDDP-CMIP6,CESM2-WACCM,ssp585,r3i1p1f1,rlds,rlds_day_CESM2-WACCM_ssp585_r3i1p1f1_gn_2020.nc,284575810,2022-09-19T23:41:48+00:00,gn,2020
11955,NEX-GDDP-CMIP6,CESM2-WACCM,ssp585,r3i1p1f1,rlds,rlds_day_CESM2-WACCM_ssp585_r3i1p1f1_gn_2021.nc,284564192,2022-09-19T23:41:49+00:00,gn,2021
11956,NEX-GDDP-CMIP6,CESM2-WACCM,ssp585,r3i1p1f1,rlds,rlds_day_CESM2-WACCM_ssp585_r3i1p1f1_gn_2022.nc,284646798,2022-09-19T23:41:49+00:00,gn,2022
11957,NEX-GDDP-CMIP6,CESM2-WACCM,ssp585,r3i1p1f1,rlds,rlds_day_CESM2-WACCM_ssp585_r3i1p1f1_gn_2023.nc,284477190,2022-09-19T23:41:49+00:00,gn,2023
11958,NEX-GDDP-CMIP6,CESM2-WACCM,ssp585,r3i1p1f1,rlds,rlds_day_CESM2-WACCM_ssp585_r3i1p1f1_gn_2024.nc,284742671,2022-09-19T23:41:52+00:00,gn,2024
11959,NEX-GDDP-CMIP6,CESM2-WACCM,ssp585,r3i1p1f1,rlds,rlds_day_CESM2-WACCM_ssp585_r3i1p1f1_gn_2025.nc,284807604,2022-09-19T23:41:59+00:00,gn,2025
11960,NEX-GDDP-CMIP6,CESM2-WACCM,ssp585,r3i1p1f1,rlds,rlds_day_CESM2-WACCM_ssp585_r3i1p1f1_gn_2026.nc,284632482,2022-09-19T23:42:00+00:00,gn,2026
11961,NEX-GDDP-CMIP6,CESM2-WACCM,ssp585,r3i1p1f1,rlds,rlds_day_CESM2-WACCM_ssp585_r3i1p1f1_gn_2027.nc,284686476,2022-09-19T23:42:00+00:00,gn,2027
11962,NEX-GDDP-CMIP6,CESM2-WACCM,ssp585,r3i1p1f1,rlds,rlds_day_CESM2-WACCM_ssp585_r3i1p1f1_gn_2028.nc,284629607,2022-09-19T23:42:00+00:00,gn,2028
11963,NEX-GDDP-CMIP6,CESM2-WACCM,ssp585,r3i1p1f1,rlds,rlds_day_CESM2-WACCM_ssp585_r3i1p1f1_gn_2029.nc,284696245,2022-09-19T23:42:03+00:00,gn,2029
11964,NEX-GDDP-CMIP6,CESM2-WACCM,ssp585,r3i1p1f1,rlds,rlds_day_CESM2-WACCM_ssp585_r3i1p1f1_gn_2030.nc,284767832,2022-09-19T23:42:11+00:00,gn,2030
11965,NEX-GDDP-CMIP6,CESM2-WACCM,ssp585,r3i1p1f1,rlds,rlds_day_CESM2-WACCM_ssp585_r3i1p1f1_gn_2031.nc,284608232,2022-09-19T23:42:11+00:00,gn,2031
11966,NEX-GDDP-CMIP6,CESM2-WACCM,ssp585,r3i1p1f1,rlds,rlds_day_CESM2-WACCM_ssp585_r3i1p1f1_gn_2032.nc,284570556,2022-09-19T23:42:11+00:00,gn,2032
11967,NEX-GDDP-CMIP6,CESM2-WACCM,ssp585,r3i1p1f1,rlds,rlds_day_CESM2-WACCM_ssp585_r3i1p1f1_gn_2033.nc,284621873,2022-09-19T23:42:12+00:00,gn,2033
11968,NEX-GDDP-CMIP6,CESM2-WACCM,ssp585,r3i1p1f1,rlds,rlds_day_CESM2-WACCM_ssp585_r3i1p1f1_gn_2034.nc,284643432,2022-09-19T23:42:15+00:00,gn,2034
11969,NEX-GDDP-CMIP6,CESM2-WACCM,ssp585,r3i1p1f1,rlds,rlds_day_CESM2-WACCM_ssp585_r3i1p1f1_gn_2035.nc,284541498,2022-09-19T23:42:23+00:00,gn,2035
11970,NEX-GDDP-CMIP6,CESM2-WACCM,ssp585,r3i1p1f1,rlds,rlds_day_CESM2-WACCM_ssp585_r3i1p1f1_gn_2036.nc,284635521,2022-09-19T23:42:23+00:00,gn,2036
11971,NEX-GDDP-CMIP6,CESM2-WACCM,ssp585,r3i1p1f1,rlds,rlds_day_CESM2-WACCM_ssp585_r3i1p1f1_gn_2037.nc,284549049,2022-09-19T23:42:23+00:00,gn,2037
